Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
33704350,06/27/2016 03:41:16 PM,06/27/2016 06:00:46 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11226,1701 CHURCH AVENUE,CHURCH AVENUE,EAST 17 STREET,NYCTA SUBWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/27/2016 11:41:16 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,06/27/2016 06:00:47 PM,14 BROOKLYN,BROOKLYN,994269,175773,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6491272728741,-73.96389450752616,"(40.6491272728741, -73.96389450752616)"
33704351,06/27/2016 09:26:01 AM,06/27/2016 01:39:23 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10454,515 EAST 138 STREET,EAST 138 STREET,BROOK AVENUE,ST ANNS AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,06/27/2016 05:26:01 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/27/2016 01:39:23 PM,01 BRONX,BRONX,1006720,233446,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.807402631350875,-73.91883224834098,"(40.807402631350875, -73.91883224834098)"
33704483,06/27/2016 03:23:52 AM,06/27/2016 05:04:25 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10018,1411 BROADWAY,BROADWAY,WEST 39 STREET,WEST 40 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/27/2016 11:23:52 AM,The Police Department responded to the complaint and took action to fix the condition.,06/27/2016 05:04:25 AM,05 MANHATTAN,MANHATTAN,987833,213876,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.753716012133694,-73.98706766241901,"(40.753716012133694, -73.98706766241901)"
33704484,06/27/2016 12:43:52 PM,06/27/2016 03:41:42 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10002,,,,,CATHERINE SLIP,SOUTH STREET,INTERSECTION,NEW YORK,,Precinct,Closed,06/27/2016 08:43:52 PM,The Police Department reviewed your complaint and provided additional information below.,06/27/2016 03:41:43 PM,03 MANHATTAN,MANHATTAN,985342,197659,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70920498261151,-73.99606121056311,"(40.70920498261151, -73.99606121056311)"
33705484,06/28/2016 07:14:41 AM,06/28/2016 08:22:59 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Highway,11231,,,,,,,,BROOKLYN,,Precinct,Closed,06/28/2016 03:14:41 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/28/2016 08:22:59 AM,06 BROOKLYN,BROOKLYN,983362,186628,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,BQE/Gowanus Expwy,East/Queens Bound,Roadway,Brooklyn-Queens Expwy(I-278) (Exit 25) - Brooklyn-Battery Tunnel (I-478),,,,40.67892746555191,-74.00320151744289,"(40.67892746555191, -74.00320151744289)"
33705602,06/28/2016 11:44:02 PM,06/29/2016 03:28:39 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,11435,90-15 138 PLACE,138 PLACE,90 AVENUE,91 AVENUE,,,ADDRESS,JAMAICA,,Precinct,Closed,06/29/2016 07:44:02 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/29/2016 03:28:39 PM,12 QUEENS,QUEENS,1036043,194696,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70092074259773,-73.81320830964766,"(40.70092074259773, -73.81320830964766)"
33706541,06/28/2016 08:32:12 AM,06/28/2016 04:16:33 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10014,638 WASHINGTON STREET,WASHINGTON STREET,BARROW STREET,CHRISTOPHER STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/28/2016 04:32:12 PM,The Police Department responded to the complaint and determined that police action was not necessary.,06/28/2016 04:16:33 PM,02 MANHATTAN,MANHATTAN,981829,206026,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73217011593894,-74.00873543557623,"(40.73217011593894, -74.00873543557623)"
33707631,06/28/2016 10:51:03 PM,06/28/2016 11:46:10 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10009,AVENUE A,AVENUE A,EAST 3 STREET,EAST 4 STREET,,,BLOCKFACE,NEW YORK,,Precinct,Closed,06/29/2016 06:51:03 AM,The Police Department responded to the complaint and took action to fix the condition.,06/28/2016 11:46:10 PM,03 MANHATTAN,MANHATTAN,988390,203034,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72395716820279,-73.9850639212843,"(40.72395716820279, -73.9850639212843)"
33707733,06/28/2016 03:52:29 PM,06/28/2016 07:04:01 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,11216,1148 PACIFIC STREET,PACIFIC STREET,FRANKLIN AVENUE,BEDFORD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/28/2016 11:52:29 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/28/2016 07:04:02 PM,08 BROOKLYN,BROOKLYN,996983,186331,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.678103154628175,-73.95409412208626,"(40.678103154628175, -73.95409412208626)"
33707734,06/28/2016 09:47:26 AM,06/28/2016 10:25:05 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,10016,EAST 32 STREET,EAST 32 STREET,PARK AVENUE,LEXINGTON AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,06/28/2016 05:47:26 PM,The Police Department responded to the complaint and determined that police action was not necessary.,06/28/2016 10:25:05 AM,05 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
33708807,06/28/2016 07:35:46 PM,06/28/2016 11:27:04 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10026,321 WEST 116 STREET,WEST 116 STREET,8 AVENUE,MANHATTAN AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,06/29/2016 03:35:46 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/28/2016 11:27:04 PM,10 MANHATTAN,MANHATTAN,996430,232453,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.804697298436864,-73.95600431980877,"(40.804697298436864, -73.95600431980877)"
33708896,06/28/2016 06:36:11 PM,06/28/2016 10:43:39 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10018,526 9 AVENUE,9 AVENUE,WEST 39 STREET,WEST 40 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/29/2016 02:36:11 AM,The Police Department responded to the complaint and determined that police action was not necessary.,06/28/2016 10:43:39 PM,04 MANHATTAN,MANHATTAN,985938,214950,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.756664433752334,-73.99390713032668,"(40.756664433752334, -73.99390713032668)"
33709834,06/28/2016 07:16:02 AM,06/28/2016 10:06:21 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11223,2070 WEST 8 STREET,WEST 8 STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/28/2016 03:16:02 PM,The Police Department responded to the complaint and took action to fix the condition.,06/28/2016 10:06:21 AM,11 BROOKLYN,BROOKLYN,989920,156807,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.597073423356925,-73.97958293809563,"(40.597073423356925, -73.97958293809563)"
33710039,06/28/2016 07:08:59 AM,06/28/2016 08:44:25 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,10023,AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST 69 STREET,WEST 70 STREET,,,BLOCKFACE,NEW YORK,,Precinct,Closed,06/28/2016 03:08:59 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/28/2016 08:44:25 AM,07 MANHATTAN,MANHATTAN,989009,222356,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.776990865003754,-73.98281705102505,"(40.776990865003754, -73.98281705102505)"
33710040,06/28/2016 11:24:43 AM,06/28/2016 01:15:02 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10024,,,,,WEST   80 STREET,WEST END AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,06/28/2016 07:24:43 PM,The Police Department responded to the complaint and determined that police action was not necessary.,06/28/2016 01:15:03 PM,07 MANHATTAN,MANHATTAN,989604,225284,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78502710870076,-73.98066639781511,"(40.78502710870076, -73.98066639781511)"
33710924,06/28/2016 01:17:16 PM,06/28/2016 02:55:25 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10025,337 WEST 96 STREET,WEST 96 STREET,WEST END AVENUE,HENRY HUDSON PARKWAY ET 11 NB,,,ADDRESS,NEW YORK,,Precinct,Closed,06/28/2016 09:17:16 PM,The Police Department responded to the complaint and took action to fix the condition.,06/28/2016 02:55:26 PM,07 MANHATTAN,MANHATTAN,991466,229126,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.795571041102995,-73.97393848134763,"(40.795571041102995, -73.97393848134763)"
33710925,06/28/2016 07:57:01 PM,06/29/2016 01:25:23 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10014,,,,,WASHINGTON STREET,CHRISTOPHER STREET,INTERSECTION,NEW YORK,,Precinct,Closed,06/29/2016 03:57:01 AM,The Police Department responded to the complaint and took action to fix the condition.,06/29/2016 01:25:23 AM,02 MANHATTAN,MANHATTAN,981857,206198,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73264222132682,-74.00863446734265,"(40.73264222132682, -74.00863446734265)"
33711120,06/28/2016 03:29:11 PM,06/28/2016 05:17:02 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10016,126 EAST 32 STREET,EAST 32 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,06/28/2016 11:29:11 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/28/2016 05:17:02 PM,05 MANHATTAN,MANHATTAN,989487,210807,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.745291556179914,-73.98110017079334,"(40.745291556179914, -73.98110017079334)"
33711121,06/28/2016 08:22:30 PM,06/28/2016 09:19:19 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11201,,,,,STATE STREET,COURT STREET,INTERSECTION,BROOKLYN,,Precinct,Closed,06/29/2016 04:22:30 AM,The Police Department responded to the complaint and determined that police action was not necessary.,06/28/2016 09:19:19 PM,02 BROOKLYN,BROOKLYN,986454,190788,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69034548566969,-73.99205253067136,"(40.69034548566969, -73.99205253067136)"
33712214,06/28/2016 10:46:26 PM,06/29/2016 12:11:36 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10019,829 9 AVENUE,9 AVENUE,WEST 54 STREET,WEST 55 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/29/2016 06:46:26 AM,The Police Department responded to the complaint and determined that police action was not necessary.,06/29/2016 12:11:36 AM,04 MANHATTAN,MANHATTAN,987883,218471,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.766328088824885,-73.98688471126039,"(40.766328088824885, -73.98688471126039)"
33712215,06/28/2016 10:44:59 PM,06/29/2016 02:41:44 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10016,216 EAST 30 STREET,EAST 30 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,06/29/2016 06:44:59 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/29/2016 02:41:45 AM,06 MANHATTAN,MANHATTAN,989969,209953,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74294724118384,-73.97936140536711,"(40.74294724118384, -73.97936140536711)"
33712220,06/28/2016 05:24:54 PM,06/28/2016 10:43:40 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,10036,135 WEST 41 STREET,WEST 41 STREET,AVENUE OF THE AMERICAS,BROADWAY,,,ADDRESS,NEW YORK,,Precinct,Closed,06/29/2016 01:24:54 AM,The Police Department responded to the complaint and determined that police action was not necessary.,06/28/2016 10:43:40 PM,05 MANHATTAN,MANHATTAN,988185,214231,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75469024731374,-73.98579695989736,"(40.75469024731374, -73.98579695989736)"
33712282,06/28/2016 02:03:33 PM,06/28/2016 04:35:26 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Store/Commercial,11206,630 FLUSHING AVENUE,FLUSHING AVENUE,GERRY STREET,BARTLETT STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/28/2016 10:03:33 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/28/2016 04:35:26 PM,03 BROOKLYN,BROOKLYN,998544,194296,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69996286187894,-73.94844940068975,"(40.69996286187894, -73.94844940068975)"
33713179,06/28/2016 09:13:20 PM,06/29/2016 01:04:31 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10013,16 CROSBY STREET,CROSBY STREET,HOWARD STREET,GRAND STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/29/2016 05:13:20 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/29/2016 01:04:31 AM,02 MANHATTAN,MANHATTAN,984221,201654,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7201703703943,-74.00010461876086,"(40.7201703703943, -74.00010461876086)"
33713360,06/28/2016 08:18:56 AM,06/28/2016 06:11:34 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10021,,,,,EAST   75 STREET,1 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,06/28/2016 04:18:56 PM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,06/28/2016 06:11:34 PM,08 MANHATTAN,MANHATTAN,996832,219722,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7697535516452,-73.95457609210037,"(40.7697535516452, -73.95457609210037)"
33713959,06/29/2016 01:37:17 AM,06/30/2016 07:26:38 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10457,1724 WEBSTER AVENUE,WEBSTER AVENUE,EAST 173 STREET,EAST 174 STREET,,,ADDRESS,BRONX,,Precinct,Closed,06/29/2016 09:37:17 AM,The Police Department responded to the complaint and took action to fix the condition.,06/30/2016 07:26:39 AM,03 BRONX,BRONX,1011067,246739,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84387598668275,-73.90307658354321,"(40.84387598668275, -73.90307658354321)"
33714392,06/29/2016 07:58:55 PM,06/29/2016 09:11:06 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10011,,,,,WEST   23 STREET,8 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,06/30/2016 03:58:55 AM,The Police Department responded to the complaint and determined that police action was not necessary.,06/29/2016 09:11:06 PM,04 MANHATTAN,MANHATTAN,984669,210807,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74529309693587,-73.998487869284,"(40.74529309693587, -73.998487869284)"
33714425,06/29/2016 05:58:25 AM,06/29/2016 08:10:21 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10014,WASHINGTON STREET,WASHINGTON STREET,MORTON STREET,BARROW STREET,,,BLOCKFACE,NEW YORK,,Precinct,Closed,06/29/2016 01:58:25 PM,The Police Department responded to the complaint and took action to fix the condition.,06/29/2016 08:10:21 AM,02 MANHATTAN,MANHATTAN,981795,205786,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.731511365444184,-74.00885802657349,"(40.731511365444184, -74.00885802657349)"
33715571,06/29/2016 11:02:53 PM,06/29/2016 11:16:21 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10018,,,,,WEST   40 STREET,9 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,06/30/2016 07:02:53 AM,The Police Department responded to the complaint and took action to fix the condition.,06/29/2016 11:16:21 PM,04 MANHATTAN,MANHATTAN,986034,215125,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75714474526694,-73.99356056997792,"(40.75714474526694, -73.99356056997792)"
33715668,06/29/2016 10:18:49 AM,06/29/2016 12:57:54 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10003,2 AVENUE,2 AVENUE,EAST 7 STREET,ST MARKS PLACE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,06/29/2016 06:18:49 PM,The Police Department responded to the complaint and took action to fix the condition.,06/29/2016 12:57:54 PM,03 MANHATTAN,MANHATTAN,987604,204610,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72828323788273,-73.9878988260809,"(40.72828323788273, -73.9878988260809)"
33716770,06/29/2016 02:13:56 PM,06/29/2016 02:42:49 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,11237,1424 HANCOCK STREET,HANCOCK STREET,IRVING AVENUE,WYCKOFF AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/29/2016 10:13:56 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,06/29/2016 02:42:49 PM,04 BROOKLYN,BROOKLYN,1009937,192897,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69609719803766,-73.90736647278348,"(40.69609719803766, -73.90736647278348)"
33716839,06/29/2016 11:28:41 AM,06/29/2016 03:04:38 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Park/Playground,11228,,,,,7 AVENUE,BAYRIDGE PARKWAY,INTERSECTION,BROOKLYN,,Precinct,Closed,06/29/2016 07:28:41 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,06/29/2016 03:04:38 PM,10 BROOKLYN,BROOKLYN,979297,167561,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62659136826618,-74.0178431097593,"(40.62659136826618, -74.0178431097593)"
33716873,06/29/2016 12:55:38 PM,06/29/2016 02:05:57 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Park/Playground,10035,,,,,EAST  124 STREET,2 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,06/29/2016 08:55:38 PM,This complaint does not fall under the Police Department's jurisdiction.,06/29/2016 02:05:57 PM,11 MANHATTAN,MANHATTAN,1002485,231458,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.801955875532826,-73.93413561333413,"(40.801955875532826, -73.93413561333413)"
33717941,06/29/2016 02:07:44 PM,06/30/2016 03:42:05 AM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,11375,,,,,HORACE HARDING EXPRESSWAY,VAN CLEEF STREET,INTERSECTION,FOREST HILLS,,Precinct,Closed,06/29/2016 10:07:44 PM,The Police Department responded to the complaint and took action to fix the condition.,06/30/2016 03:42:05 AM,04 QUEENS,QUEENS,1026306,208656,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73928915389349,-73.84823754022982,"(40.73928915389349, -73.84823754022982)"
33717942,06/29/2016 05:49:08 PM,06/29/2016 06:42:27 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10013,1 HUDSON STREET,HUDSON STREET,CHAMBERS STREET,READE STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,06/30/2016 01:49:08 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,06/29/2016 06:42:27 PM,01 MANHATTAN,MANHATTAN,981687,199997,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71562193205283,-74.00924550297981,"(40.71562193205283, -74.00924550297981)"
33718051,06/29/2016 09:47:40 PM,06/29/2016 10:13:42 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10001,,,,,10 AVENUE,WEST   28 STREET,INTERSECTION,NEW YORK,,Precinct,Closed,06/30/2016 05:47:40 AM,This complaint does not fall under the Police Department's jurisdiction.,06/29/2016 10:13:42 PM,04 MANHATTAN,MANHATTAN,983728,212824,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75082924905948,-74.00188400437024,"(40.75082924905948, -74.00188400437024)"
33718052,06/29/2016 08:05:51 AM,06/29/2016 12:58:58 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10003,126 2 AVENUE,2 AVENUE,EAST 7 STREET,ST MARKS PLACE,,,ADDRESS,NEW YORK,,Precinct,Closed,06/29/2016 04:05:51 PM,The Police Department responded to the complaint and took action to fix the condition.,06/29/2016 12:58:58 PM,03 MANHATTAN,MANHATTAN,987622,204636,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72835459469513,-73.98783386936478,"(40.72835459469513, -73.98783386936478)"
33718165,06/29/2016 09:33:16 AM,06/29/2016 03:03:01 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Park/Playground,11220,67 STREET,67 STREET,3 AVENUE,4 AVENUE,,,BLOCKFACE,BROOKLYN,,Precinct,Closed,06/29/2016 05:33:16 PM,The Police Department responded and upon arrival those responsible for the condition were gone.,06/29/2016 03:03:01 PM,10 BROOKLYN,BROOKLYN,977628,171461,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63729495211681,-74.02385948430343,"(40.63729495211681, -74.02385948430343)"
33719240,06/29/2016 12:45:17 PM,06/29/2016 03:03:02 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,11354,,,,,28 AVENUE,LINDEN PLACE,INTERSECTION,FLUSHING,,Precinct,Closed,06/29/2016 08:45:17 PM,The Police Department responded to the complaint and determined that police action was not necessary.,06/29/2016 03:03:02 PM,07 QUEENS,QUEENS,1030241,220836,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77270050377847,-73.8339544942983,"(40.77270050377847, -73.8339544942983)"
33719245,06/29/2016 03:59:40 PM,06/29/2016 11:56:31 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,11216,1198 PACIFIC STREET,PACIFIC STREET,BEDFORD AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,06/29/2016 11:59:40 PM,The Police Department responded to the complaint and took action to fix the condition.,06/29/2016 11:56:31 PM,08 BROOKLYN,BROOKLYN,997593,186213,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67777837290625,-73.95189514264014,"(40.67777837290625, -73.95189514264014)"
